FID,Facility Number,Facility Name,HMIS,Province,District,Division,LOCATION,Sub Location,Spatial_Re,Facility Type,Agency,Latitude,Longitude,GlobalID,x,y
2136,25,KAPSAOS DISP,3982,RIFT VALLEY,UASIN GISHU,TURBO,KAPYEMIT,KAPSAOS(UGISHU),DISTRICT ESTIMATES,4,MOH,0.58341,35.2441,88a97144-2f11-4a08-bc5a-9fb831dd895b,3923355.26546722,64946.0264200868
2137,92,RONGAI HEALTH CENTRE,1772,RIFT VALLEY,NAKURU,RONGAI,RONGAI,RONGAI(NAKURU),GPS,3,MOH,-0.17066,35.85911,43abde70-44ac-4bc5-98cd-688a71dffa1d,3991817.86549999,-18997.812390012
2138,34,MAINA DISP,2018,RIFT VALLEY,MARAKWET,TIRAP,KOIBATEK,MAINA(MARA),DISTRICT ESTIMATES,4,MOH,1.03211,35.5712,77e921d7-e62f-4d71-826a-ce952b7fbd14,3959767.8709057,114900.173880717
2139,19,KHASOKO MISSION HEALTH CENTRE,2228,WESTERN,BUNGOMA,BUMULA,KHASOKO,KHASOKO,AMKENI,3,MISS,0.484107,34.402313,0cbc4584-e301-4c1e-b0e8-c03e80666688,3829647.96527082,53891.1859486893
2140,26,KAPSARET DISP,1883,RIFT VALLEY,UASIN GISHU,KAPSARET,KAPSARET,LEMOK,DISTRICT ESTIMATES,4,MOH,0.49231,35.1742,e2294e10-edaf-4469-8dc7-d2cb05ed7c81,3915574.03306077,54804.3728831262
2141,35,MATIRA DISP,3988,RIFT VALLEY,MARAKWET,KAPYEGO,KAPYEGO,KARARIA,DISTRICT ESTIMATES,4,MOH,1.12233,35.5024,ab8a8e26-e706-4241-bec1-7a2f1ac4766a,3952109.08993912,124945.194677789
2142,94,SIAPEI HEALTH CENTRE,0,RIFT VALLEY,NAKURU,MAU NAROK,MAU NAROK,SIAPEI,DDP,3,MOH,-0.597156,35.9929,842ae90a-f12d-44a8-a1d8-40d791f22838,4006711.30017323,-66476.3053546604
2143,20,KIBABII SUB HEALTH CENTRE,3315,WESTERN,BUNGOMA,KANDUYI,KIBABII,TUUTI,1:50000 MAPS,3,MISS,0.618794,34.5253,ea1f8750-c318-4d6a-b092-b8e4d06b5530,3843338.81548502,68885.172124888
2144,27,KAPTAT DISP,1886,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPTAGAT,TENDWO,DISTRICT ESTIMATES,4,MOH,0.46241,35.4441,943ad52b-cbd2-471f-9521-d2176b0034c2,3945619.16362587,51475.8045467568
2145,36,MOGIL DISP,2021,RIFT VALLEY,MARAKWET,TUNYO,KABAIMWA,CHUGOR,DDP,4,MOH,1.06114,35.6415,5622e5fc-a7f6-4011-b20a-790a663d2a13,3967593.63110847,118132.317977361
2146,21,KIMAETI DISP,3118,WESTERN,BUNGOMA,BUMULA,KIMAETI,MYANGA/SYOMBE,1:50000 MAPS,4,MOH,0.603723,34.4069,7e1b07fe-d9ae-4a35-a917-d8c590e713da,3830158.58777509,67207.3805951788
2147,28,KAPTELDON DISP,2966,RIFT VALLEY,UASIN GISHU,KAPSARET,KAPSARET,LEMOK,HD MAPS,4,MOH,0.477149,35.2004,ea01c886-ebc3-4fca-a163-c2b4132ae331,3918490.60371955,53116.5976784665
2148,95,ST FRANCIS HEALTH CENTRE,1740,RIFT VALLEY,NAKURU,MBOGOINI,WASEGES,SUBUKIA WEST,DDP,3,MISS,0.156732,36.2486,bd573b03-30be-412d-9e93-1d1e88f31215,4035175.69396906,17447.3481904958
2149,22,KIMALEWA HEALTH CENTRE,2229,WESTERN,BUNGOMA,CHWELE,MUKUYUNI,MUKUYUNI(BUNGOMA),DDP,3,MOH,0.771002,34.5788,5bff6579-15e5-4ca2-a4af-7c4deba7aa76,3849294.40824245,85830.1404050502
2150,29,KARUNA DISP,0,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,SOSIO,HD MAPS,4,MOH,0.746853,35.4813,9c61859c-d328-499b-98dc-955942c63869,3949760.24868338,83141.6501565602
2151,37,SANGURURU DISP,3324,RIFT VALLEY,MARAKWET,KAPSOWAR,KOIBARAK,SUNG'URUR,DDP,4,MOH,0.886607,35.5661,5e6763b1-6c34-439b-adda-78aa60cfba9d,3959200.14150265,98700.5788479628
2152,96,ST. CLAIRE DISP,0,RIFT VALLEY,NAKURU,ELBURGON,ELBURGON,ELBURGON,ILRI MKT CENTRES,4,MISS,-0.299628,35.811834,9c117e18-fa5f-4e19-ba48-efea37913d42,3986555.12525324,-33354.5884158428
2153,23,KIMILILI SUB-DISTRICT HOSPITAL,2230,WESTERN,BUNGOMA,KIMILILI,KIMILILI,TOWNSHIP(KIMILILI),AMKENI,1,MOH,0.788988,34.712779,07bf30ba-c93e-4c1a-a6f7-773ee0638256,3864208.88229945,87832.518319024
2154,38,TENDEN DISP,2957,RIFT VALLEY,MARAKWET,KAPCHEROP,CHERANGANY,TENDEN,DDP,4,MOH,1.01964,35.3643,7eb66f40-60af-49a0-968b-22290ba6ce66,3936735.86826057,113511.797287153
2155,97,ST. FRANCIS CATHOLIC HEALTH CENTRE,3503,RIFT VALLEY,NAKURU,NAKURU MUNI.,LAKE NAKURU,LAKE NAKURU(NAT.PARK,ILRI VILLAGES,3,MISS,-0.47,36.08,ee68c6ee-b5ba-40a8-8e96-9c95d450c835,4016407.22782131,-52320.7474532048
2156,30,KATUIYO DISP,2967,RIFT VALLEY,UASIN GISHU,AINABKOI,KIPKUBUS,SONGICH,HD MAPS,4,MOH,0.329864,35.4193,9231301e-2885-4307-8b38-17ed6df2571f,3942858.4402542,36720.4953647945
2157,39,TUNYO DISP,4849,RIFT VALLEY,MARAKWET,TUNYO,ARROR,NIWAI,DISTRICT ESTIMATES,4,MOH,0.93241,35.6024,05d87a12-9b8d-43d6-9c77-96aaa56c954d,3963241.03901845,103799.988084922
2158,24,KIMININI DISP(TABANI),3191,WESTERN,BUNGOMA,TONGAREN,TONGAREN,TONGAREN,DDP,4,MISS,0.785,34.9689,de52ab3c-7c0f-4582-bb58-d85d1b2b5f7f,3892720.14160091,87388.5343075809
2159,99,ST. MARTIN'S DISP,3643,RIFT VALLEY,NAKURU,MOLO,MOLO,MOLO,ILRI MKT CENTRES,4,MISS,-0.241789,35.72882,81cabea7-d0d6-4695-b688-07175db4f1fe,3977314.04904453,-26915.9082482706
2160,31,KESSES DISP,2968,RIFT VALLEY,UASIN GISHU,KESSES,KESSES,KESSES,HD MAPS,4,MOH,0.271595,35.2828,2ae444fa-d977-4360-bcfe-51a809833a0e,3927663.32976092,30233.9303270347
2161,40,TUTURUNG DISP,4891,RIFT VALLEY,MARAKWET,TIRAP,KIPKANER,CHESIYO,DDP,4,MOH,1.12009,35.6062,3c4167a4-045e-4bc0-8de5-38ae392bb64e,3963664.05308346,124695.791266879
2162,100,STATE HOUSE NAKURU DISP,1758,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,4,MOH,-0.28154,36.08157,01a9b758-334f-4c34-80fc-bdf632ca50c9,4016581.99942186,-31341.0155619043
2163,25,KIMOBO (FRIENDS) DISP,3192,WESTERN,BUNGOMA,KIMILILI,KIBINGEI,CHEBUKWABI,ILRI VILLAGES,4,MISS,0.79,34.68,9d6af360-87d9-4e45-8c3f-7121e4a9b18e,3860559.94071073,87945.1843393841
2164,1,ACK MUTUKANIO DISP,0,RIFT VALLEY,NAKURU,NJORO,KIHINGO,LUSIRU,GPS,4,MISS,-0.43226,35.97143,325ae736-c652-4e82-a9e5-7cd70f9326c0,4004321.27070589,-48119.4195642684
2165,32,KIMONING DISP,4874,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,KAMAUA,HD MAPS,4,MOH,0.590255,35.4594,f09bf33e-7679-40ff-98cc-9e2f674adda9,3947322.35183501,65708.0483034131
2166,26,KIPSIROK DISP,0,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,ILRI MKT CENTRES,4,MISS,0.540464,34.631622,12c71bf6-aa29-4d8c-8ec6-c596a67b5c36,3855174.52638514,60165.0695182245
2167,33,KIMOTHON FOREST DISP,1887,RIFT VALLEY,UASIN GISHU,SOY,KIPSOMBA,KAPSANG,ILRI VILLAGES,4,MOH,0.78463,35.236661,bbc30361-0765-4e5b-8e1c-cee53cf6c8f4,3922527.1597752,87347.3422317307
2168,101,SUBUKIA HEALTH CENTRE,1773,RIFT VALLEY,NAKURU,MBOGOINI,SUBUKIA,SUBUKIA EAST,GPS,3,MOH,0.00554,36.22949,46da624e-cee1-4806-b8ba-3b3af86064dc,4033048.3785,616.70997996114
2169,3,AIC SUBUKIA DISP,0,RIFT VALLEY,NAKURU,MBOGOINI,SUBUKIA,SUBUKIA EAST,GPS,4,MISS,0.0055,36.22833,409644c0-ec99-4a25-85af-cd243ed3a7f1,4032919.24789068,612.257200308363
2170,27,KOLANYA HEALTH CENTRE,0,WESTERN,BUNGOMA,MALAKISI,MALAKISI,TAMULEGA,1:50000 MAPS,3,MISS,0.713754,34.4127,459b2153-9b2a-4ab5-9bed-9091d1d1e7b7,3830804.24082169,79456.786951786
2171,102,SUBUKU FULL GOSPEL DISP,4614,RIFT VALLEY,NAKURU,NJORO,KIHINGO,LUSIRU,GPS,4,MISS,-0.40184,35.96352,f2bc42eb-dfc1-4beb-bf72-bd7afcb8ef66,4003440.73353372,-44732.9909045303
2172,34,KIPKABUS DISP,1889,RIFT VALLEY,UASIN GISHU,AINABKOI,CHEPNG'OROR,KOILUGET,HD MAPS,4,MOH,0.266133,35.4794,25fff01e-cec0-44ee-a563-5b2875ac7180,3949548.74165088,29625.8965736069
2173,28,KONGOLI DISP,0,WESTERN,BUNGOMA,WEBUYE,SITIKHO,KHALUMULI,DDP,4,MOH,0.557478,34.6896,f5e119f6-3336-46d8-8498-d4acc19c8c5a,3861628.60782235,62059.1462811754
2174,4,APDK DISP,0,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,4,NGO,-0.27958,36.08022,f46e6fa0-df97-411c-9dda-3f8b230aa67d,4016431.71810929,-31122.8267441188
2175,103,TERET DISP,1761,RIFT VALLEY,NAKURU,MAUCHE,TERET,TERET,GPS,4,MOH,-0.45114,35.94684,792b1641-b820-4c48-9744-7f6f987a0244,4001583.92442729,-50221.1940144233
2176,35,KIPKURERE DISP,1890,RIFT VALLEY,UASIN GISHU,KESSES,TIMBOROA,MATHARU,ILRI VILLAGES,4,MOH,0.08,35.43,4ce7df4d-83c0-4b6e-b636-a35ace3f4334,3944049.55880569,8905.56215710963
2177,29,KOROSIANDET DISP,3121,WESTERN,BUNGOMA,MALAKISI,NAMUBILA,MACHAKHA,DDP,4,MOH,0.744456,34.4391,9b0243d4-a8d9-4360-a2cf-de71f57defdd,3833743.07537863,82874.794739117
2178,36,KIPLOMBE DISP,1891,RIFT VALLEY,UASIN GISHU,SOY,KIPLOMBE,KIPLOMBE(UGISHU),HD MAPS,4,MISS,0.629888,35.2189,f748f031-d142-4a71-bb39-5c880c84b357,3920550.01429923,70120.2238822124
2179,5,ASTU GILGIL DISP,2812,RIFT VALLEY,NAKURU,GILGIL,GILGIL,GILGIL,GPS,4,MOH,-0.46977,36.33384,a058d89d-3cf2-4fd0-adc1-4de2e482d43a,4044664.56736428,-52295.1431092857
2180,104,TINET DISP,4625,RIFT VALLEY,NAKURU,KERINGET,TINET,KAPNANDA,GPS,4,MOH,-0.47866,35.61255,f126638b-e72d-41cb-aa06-b50bac6e3a2e,3964370.93185,-53284.8072803866
2181,30,LUGULU MISSION HOSPITAL,2238,WESTERN,BUNGOMA,WEBUYE,MISIKHU,KITUNI,AMKENI,1,MISS,0.661309,34.752781,eb55674d-728f-4fd0-8f4e-b2267f27645d,3868661.88457016,73618.2157030118
2182,6,BAHATI DISP,1714,RIFT VALLEY,NAKURU,BAHATI,BAHATI,CHANIA,GPS,4,MOH,-0.15104,36.15276,8f592887-4583-46ae-b4a0-7432205b7c72,4024506.83397144,-16813.7153632429
2183,37,KIPLOMBE DISP,3823,RIFT VALLEY,UASIN GISHU,SOY,KIPLOMBE,KIPLOMBE(UGISHU),SUBLOC CENTROID,4,MOH,0.626596,35.223923,0ad8c1d2-687a-4ad0-a92b-f64188fa024d,3921109.17210149,69753.7380876113
2184,31,LUKHUNA DISP,3194,WESTERN,BUNGOMA,TONGAREN,KIMININI,KIMININI(BUNGOMA),DDP,4,MISS,0.799857,34.9239,083a0349-e28f-4270-b119-45ee8bcb898f,3887710.76451521,89042.5661779655
2185,105,UPPER SOLAI HEALTH CENTRE,1775,RIFT VALLEY,NAKURU,BAHATI,SOLAI,NYADUNDO,GPS,3,MOH,-0.09957,36.12654,89da7937-d582-4967-9bbb-39ad0bd1442a,4021588.03692283,-11084.0872773372
2186,38,KIPTOGOT FOREST DISP (UASIN GISHU),1892,RIFT VALLEY,UASIN GISHU,MOIBEN,KARUNA,KAPSUBERE,ILRI VILLAGES,4,MOH,0.76079,35.408313,4be24081-3107-4c89-8697-677e42bc13ac,3941635.37300886,84693.244190464
2187,32,LUKUSI DISP,0,WESTERN,BUNGOMA,NDIVISI,LUKUSI,MISIMO,DDP,4,MOH,0.655584,34.8223,1439c551-3fbe-48b8-8cad-79c0f1254087,3876400.70425061,72980.869532079
2188,7,BAHATI RHDC (NAKURU),1789,RIFT VALLEY,NAKURU,BAHATI,BAHATI,BAHATI,GPS,3,MOH,-0.16743,36.12324,d5f4b528-b4b2-4b5c-bf76-79cfad0205b3,4021220.68260322,-18638.24886974
2189,40,LANGAS BAPTIST DISP,4868,RIFT VALLEY,UASIN GISHU,KAPSARET,SIMAT,SIMAT(UG),SUBLOC CENTROID,4,MISS,0.497384,35.245448,88ce37f4-9e37-4aa2-87d1-a20e081db97f,3923505.32414081,55369.2290465571
2190,1,CHEMASE H C,2086,RIFT VALLEY,NANDI,ALDAI,CHEMASE,KIBISIEM,HD MAPS,3,MOH,-0.02479,35.0105,cc7877e0-1f76-4163-ac2f-38eba0d04b38,3897351.03241791,-2759.61026285932
2191,33,MACHWELE DISP,3116,WESTERN,BUNGOMA,BUMULA,BUMULA,NORTH MYANGA,ILRI MKT CENTRES,4,MISS,0.551732,34.459568,59de10a9-74b2-4b35-a858-d4728bd233c4,3836021.56271619,61419.4745196163
2192,42,LANGAS RACECOURSE COMMUNITY DISP,0,RIFT VALLEY,UASIN GISHU,KAPSARET,PIONEER,LANGAS,SUBLOC CENTROID,4,MISS,0.497384,35.254477,2e130cd1-9d68-4fc0-a25e-8f41b1a1bf89,3924510.42782318,55369.2290465571
2193,34,MAKHONGE DISP,3557,WESTERN,BUNGOMA,KIMILILI,KAMUKUYWA,MAKHONGE,DDP,4,MOH,0.832174,34.7865,a32473b4-6f17-472c-8930-f0eb164cf965,3872415.46648022,92640.4430984304
2194,45,MATUNDA DISP,1895,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MATUNDA(UGISHU),SUBLOC CENTROID,4,MISS,0.845478,35.154164,6e92382c-2574-4880-956a-1a6b44c2402a,3913343.63574323,94121.5963379023
2195,35,MALAKISI HEALTH CENTRE,2231,WESTERN,BUNGOMA,MALAKISI,MALAKISI,MWALIE,AMKENI,3,MOH,0.682338,34.420863,b39ffa76-9454-4136-ab2e-e13e1527896a,3831712.94182504,75959.3142227989
2196,2,CHEPKUMIA DISP,0,RIFT VALLEY,NANDI,KAPSABET,CHEPKUMA,CHEBOITE,HD MAPS,4,MOH,0.11292,34.9535,2b2f2e7f-2d82-4c1b-a252-766dab21195d,3891005.8214427,12570.205037818
2197,46,MEIBEKI DISP,4867,RIFT VALLEY,UASIN GISHU,MOIBEN,MEIBEKI,MEIBEKI,HD MAPS,4,MOH,0.888884,35.3829,f3f273c9-a51a-4cef-9669-a2424edfff9d,3938806.41078933,98954.0837569394
2198,36,MALOMONY DISP,0,WESTERN,BUNGOMA,NDIVISI,LUKUSI,LUTACHO,DDP,4,MOH,0.69598,34.8223,d470c15c-98ea-4b00-8e96-7ebffb99937a,3876400.70425061,77478.044579643
2199,47,MOIBEN HEALTH CENTRE,1919,RIFT VALLEY,UASIN GISHU,MOIBEN,MOIBEN,MOIBEN,HD MAPS,3,MOH,0.814705,35.369,073fda55-b88d-45bc-a76b-f79074d1eda6,3937259.0698673,90695.602059495
2200,37,MAYEKWE (FRIENDS) DISP,3193,WESTERN,BUNGOMA,MALAKISI,LWANDANYI,MAYEKWE,ILRI VILLAGES,4,MISS,0.8,34.42,80768bc9-8076-42b0-889e-efa58499eb6f,3831616.87310448,89058.4864167164
2201,48,MOI'S BRIDGE CATHOLIC DISP,1897,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MOI'S BRIDGE(UGISHU),1:50000 MAPS,4,MISS,0.913369,35.136531,1e889a16-e866-400e-bc78-c42c50d9a44a,3911380.73916208,101680.078651363
2202,38,MECHIMERU HC,2232,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,DDP,3,MOH,0.502077,34.6584,44e9d9d8-2870-4aa0-ac80-5738ecca86ea,3858155.4397096,55891.6712885532
2203,49,MOI'S BRIDGE DISP,3617,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MOI'S BRIDGE(UGISHU),HD MAPS,4,MOH,0.910735,35.1262,61ba1e69-6073-4530-a476-28cab26366c0,3910230.69750269,101386.825959342
2204,39,MILO DISP,3831,WESTERN,BUNGOMA,WEBUYE,WEBUYE,MATULO,DDP,4,MOH,0.605954,34.7046,aea481b1-67a1-42a0-9882-993a6f878dfd,3863298.40018424,67455.7482178305
2205,3,CHEPKUMIA PEFA DISP,2049,RIFT VALLEY,NANDI,KAPSABET,CHEPKUMA,CHEPKUMA,ILRI MKT CENTRES,4,MISS,0.137412,34.937776,8e0d5565-6213-4bac-823c-f1e7f864cb1c,3889255.43376946,15296.6485327823
2206,50,NABKOI DISP,1898,RIFT VALLEY,UASIN GISHU,KESSES,OL'LEINGUSE,LEINGUSE,HD MAPS,4,MOH,0.094967,35.4521,e779ffa9-8567-4147-bfe3-12620ed0fe5a,3946509.71955222,10571.6829227028
2207,40,MISIKHU MISSION HOSPITAL,2239,WESTERN,BUNGOMA,NDIVISI,NAMARAMBI,MARINDA,HD MAPS,1,MISS,0.71883,34.7575,369365fc-31d2-4b4c-be6a-1851c072a26a,3869187.20124721,80021.8888469281
2208,52,NGENYILEL DISP,4866,RIFT VALLEY,UASIN GISHU,TURBO,NGENYILEL,OSORONGAI,HD MAPS,4,MOH,0.564368,34.9748,d4c08d08-bef1-4dac-a17a-68a7d06817d7,3893376.92659659,62826.1743301148
2209,42,MUHANDA DISP,3117,WESTERN,BUNGOMA,MALAKISI,NAMUBILA,WANONO,ILRI VILLAGES,4,MISS,0.78,34.48,669d117e-e08b-49a4-9de1-9ca170fc5a3a,3838296.04255208,86831.8849413608
2210,53,NGERIA DISP,0,RIFT VALLEY,UASIN GISHU,KESSES,MEGUN,SONGOLIET(UG),HD MAPS,4,MOH,0.384492,35.3247,9a5e8e6a-67d5-470f-82d9-7bd8ae33deae,3932327.61642516,42801.7749028866
2211,44,MUKUYUNI DISP,4238,WESTERN,BUNGOMA,TONGAREN,NAITIRI,MILIMA,DDP,4,MISS,0.776773,34.8246,d3d8a970-9273-4fb7-a111-52ffba51dfc9,3876656.73907944,86472.6237918269
2212,55,P.C.E.A PLATEAU HOSPITAL,1926,RIFT VALLEY,UASIN GISHU,AINABKOI,CHEPKERO,KILEGES,HD MAPS,1,MISS,0.404511,35.4251,adb3da43-b3e0-488c-ae82-6da4641ecbbc,3943504.0933008,45030.3326259924
2213,45,NAITIRI HEALTH CENTRE,2233,WESTERN,BUNGOMA,TONGAREN,NAITIRI,MILIMA,AMKENI,3,MOH,0.756302,34.890797,d48e0e51-282e-4660-a4d0-cff2f268d1f8,3884025.75541149,84193.5985287413
2214,46,NDALU HEALTH CENTRE,2234,WESTERN,BUNGOMA,TONGAREN,NDALU,NDALU,AMKENI,3,MOH,0.843136,34.993038,ca276976-0d6c-413e-b24a-66ca40de4370,3895407.17146968,93860.8577815518
2215,58,SABOR DISP (UASIN GISHU),1906,RIFT VALLEY,UASIN GISHU,AINABKOI,KAPNGE'TUNY,KAPNG'ETUNY,DISTRICT ESTIMATES,4,MOH,0.17231,35.5641,0ec8d359-6927-4b61-85ff-b46c2bc0b026,3958977.50252107,19181.4903725223
2216,47,NGWELO DISP,3196,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,WEST SANGALO,ILRI MKT CENTRES,4,MISS,0.545875,34.601533,92897516-abb3-42c9-a680-56cf179da672,3851825.03422666,60767.4463513988
2217,59,SAMBUT DISP,0,RIFT VALLEY,UASIN GISHU,TURBO,KAMAGUT,LESERU,HD MAPS,4,MOH,0.635844,35.1469,b5b84a71-4296-4caa-9f96-b48a7e0a9ff0,3912535.01096211,70783.2832175965
2218,48,SHIKENDU DISP,0,WESTERN,BUNGOMA,KIMILILI,MAENI,SIKHENDI,DDP,4,MOH,0.765231,34.7681,a23c5775-6204-454f-9241-1458a046763a,3870367.18784962,85187.6578891276
2219,60,SEGERO S.D.A DISP,1907,RIFT VALLEY,UASIN GISHU,SOY,SEGERO,SEGERO,HD MAPS,4,MISS,0.930765,35.2573,7ad9c14e-65f2-4e30-bcba-29d860f72ed3,3924824.68274569,103616.843314668
2220,5,CHEPTERIT MISSION DISP,2050,RIFT VALLEY,NANDI,KOSIRAI,CHEPTERIT,SEGUT(NANDI),HD MAPS,4,MISS,0.23985,35.1263,71e3a2e4-7a75-4283-85ca-e72a4cec7fc2,3910241.82945177,26700.0578490224
2221,8,BANITA DISP,1715,RIFT VALLEY,NAKURU,RONGAI,MAKONGENI,BANITA,GPS,4,MOH,-0.07274,36.07525,df6dbfb2-ca0e-4241-b29e-a991b65e5f11,4015878.46024005,-8097.38193547546
2222,49,SIRAKARU (FRIENDS) DISP,3197,WESTERN,BUNGOMA,KIMILILI,KIMILILI,TOWNSHIP(KIMILILI),ILRI MKT CENTRES,4,MISS,0.777262,34.708107,efa4bbc2-06a3-4e30-82f5-18f6c74cf18b,3863688.79763846,86527.0640289278
2223,6,CHEPTERWAI DISP,2051,RIFT VALLEY,NANDI,KIPKAREN,KAPKOIMUR,KAPKOIMUR,HD MAPS,4,MOH,0.52203,34.9656,f2fe41cf-a356-49a9-bf23-7a351743d4ad,3892352.78728129,58112.9178048179
2224,9,BARAKA MISSION DISP(NAKURU),1717,RIFT VALLEY,NAKURU,MOLO,MOLO,MOLO,ILRI VILLAGES,4,MISS,-0.25,35.73,b084c2c9-62a6-4c69-aa32-1de17224f69e,3977445.40604367,-27829.9610056503
2225,61,SENGALO DISP,3981,RIFT VALLEY,UASIN GISHU,KESSES,TARAKWA,TARAKWA(UG),DISTRICT ESTIMATES,4,MOH,0.28124,35.3941,3498c563-9f76-4a0f-8686-fad6bec267d3,3940053.18908621,31307.6193119208
2226,50,SIRISIA HEALTH CENTRE,2235,WESTERN,BUNGOMA,SIRISIA,SIRISIA,N. KULISIRU,AMKENI,3,MOH,0.753888,34.509054,b2d3a4fd-c559-493d-a3d4-844aa0928a02,3841530.31903759,83924.8499397211
2227,10,CHEBARA HEALTH CENTRE,3984,RIFT VALLEY,NAKURU,KERINGET,CHEBARA,CHEBARA(NAKURU),GPS,3,MOH,-0.47481,35.6792,a799ea33-fcc9-4882-bd2b-4c4fa0570731,3971790.37591137,-52856.2124045304
2228,7,KABIEMIT DISP,0,RIFT VALLEY,NANDI,KIPKAREN,KABIEMIT,KAPLEMUR,ILRI MKT CENTRES,4,MOH,0.521044,35.073836,54ae15a2-8b9c-44a4-b34c-04c4747501ae,3904401.56368679,58003.1522395518
2229,62,SERGOIT DISP,1908,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,SERGOIT(UG),DISTRICT ESTIMATES,4,MOH,0.69421,35.3521,2833dadb-ef13-4c78-ae45-dc6ff6af0849,3935377.77047289,77280.9945803951
2230,51,SITUKHO DISP,0,WESTERN,BUNGOMA,WEBUYE,SITIKHO,SITIKHO,DDP,4,MOH,0.474377,34.663,b7afd7fb-6aa3-4ccf-862f-4a77f727d1c9,3858667.50936725,52808.0094113953
2231,63,SERGOIT DISP,1910,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,SERGOIT(UG),1:50000 MAPS,4,MISS,0.69729,35.403018,2c99f840-e231-446b-84de-b7a37f024755,3941045.9363051,77623.8838922394
2232,8,KABIRISANG DISP,2053,RIFT VALLEY,NANDI,KILIBWONI,KABIRIRSANG,UNDERIT,HD MAPS,4,MOH,0.173029,35.1622,05408aff-5928-491d-bbb2-5bce23277d9b,3914238.19917125,19261.529449866
2233,11,CHEPAKUNDI DISP,2814,RIFT VALLEY,NAKURU,OLENGURUONE,KAPLAMAI,CHEPAKUNDI,GPS,4,MOH,-0.67506,35.6553,cb29cfb7-5aec-4d14-828e-4587683cabd4,3969129.84008141,-75149.0741238348
2234,64,SIRIKWA DISP,3048,RIFT VALLEY,UASIN GISHU,SOY,SIRIKWA,SIRIKWA(UG),DISTRICT ESTIMATES,4,MOH,0.86214,35.2834,4391333a-86c5-4fdf-b89a-3cbf549667fa,3927730.12145539,95976.6076609108
2235,9,KABIYET H C,2087,RIFT VALLEY,NANDI,KAPSABET,KAMOIYWO,KAMOIYWO,HD MAPS,3,MOH,0.38533,35.098,14dee684-a71f-4559-bf5d-4ee89bb9617c,3907091.48786232,42895.0627412579
2236,52,SOY SAMBU DISP,3123,WESTERN,BUNGOMA,KIMILILI,KAMUKUYWA,NABIKOTO,ILRI VILLAGES,4,MISS,0.77,34.8,526f22af-0450-4a7f-a079-64ce61bc7918,3873918.27960593,85718.5881887158
2237,13,CRESCENT MEDICAL DISP,2817,RIFT VALLEY,NAKURU,NAKURU MUNI.,CENTRAL,AFRAHA,GPS,4,MISS,-0.28508,36.07409,d735debf-6eff-4f81-ac18-4991c0cebf63,4015749.32963073,-31735.0913769378
2238,14,EBURRU DISP,1719,RIFT VALLEY,NAKURU,GILGIL,GILGIL,EBURRU,DDP,4,MOH,-0.584415,36.307,eb0ce6e2-0189-4516-99e9-b8e9c988604c,4041676.75223139,-65057.9083183276
2239,53,ST LAOS MEDICAL DISP,0,WESTERN,BUNGOMA,KANDUYI,E.BUKUSU,E. SANGALO,ILRI MKT CENTRES,4,NGO,0.540464,34.631622,13b3ca79-f8c2-4520-826b-6c82dbc158bb,3855174.52638514,60165.0695182245
2240,65,SOSIAN HEALTH CENTRE,1921,RIFT VALLEY,UASIN GISHU,TURBO,SUGOI,SOSIANI,HD MAPS,3,MOH,0.580757,35.1351,2ad5706d-c33b-493b-8f49-225e79ffb84c,3911221.44097076,64650.680569667
2241,10,KABRISANG DISP,4420,RIFT VALLEY,NANDI,KILIBWONI,KABIRIRSANG,KABIRIRSANG,ILRI MKT CENTRES,4,MOH,0.171938,35.167341,f66b56c4-7ff0-4dc2-a2ea-39af85aeb1af,3914810.49267342,19140.0793350882
2242,11,KABUNYERIA DISP,2055,RIFT VALLEY,NANDI,NANDI HILLS,SIRET,TAITO,HD MAPS,4,MOH,0.09436,35.2259,862683a6-40ee-4270-b43a-4eea391736a9,3921329.25073478,10504.1118995653
2243,66,SOSIANI DISP,0,RIFT VALLEY,UASIN GISHU,TURBO,SUGOI,SOSIANI,ILRI MKT CENTRES,4,MISS,0.566903,35.157856,fe654171-4a69-40c3-aff5-8d1400fa1031,3913754.62730324,63108.3829912638
2244,55,ST. ANTHONY HC (KIBABII),2217,WESTERN,BUNGOMA,KANDUYI,KIBABII,TUUTI,ILRI VILLAGES,4,MISS,0.62,34.52,afe7ab39-06f8-4839-a953-ab2516af7176,3842748.82218381,69019.4312759639
